post_id,brand,user_type,post_text,likes,comments,shares
2761,Puma,traveler,"Puma Absolutely love this brand, amazing quality and performance",659,87,26
2762,Adidas,traveler,"Adidas Not bad, not great just fine",740,56,121
2763,Nike,developer,"Nike Decent experience, could be better",241,190,184
2764,Samsung,traveler,"Samsung Worst purchase ever, would not recommend",447,99,181
2765,Apple,traveler,"Apple Worst purchase ever, would not recommend",389,34,51
2766,Apple,developer,"Apple Super comfortable and stylish, worth every penny",947,89,117
2767,Adidas,developer,"Adidas It's okay, average product nothing special",168,122,59
2768,Samsung,athlete,"Samsung Very disappointed, poor quality and bad experience",982,191,96
2769,Adidas,influencer,"Adidas Worst purchase ever, would not recommend",339,142,96
2770,Samsung,athlete,"Samsung It's okay, average product nothing special",743,169,27
2771,Samsung,developer,"Samsung Super comfortable and stylish, worth every penny",689,294,40
2772,Adidas,influencer,"Adidas Great experience, highly recommend this product",558,292,65
2773,Adidas,developer,"Adidas Not worth the money, totally dissatisfied",171,176,108
2774,Nike,influencer,"Nike Worst purchase ever, would not recommend",945,73,23
2775,Samsung,athlete,"Samsung Not bad, not great just fine",668,21,75
2776,Apple,student,"Apple Great experience, highly recommend this product",270,167,54
2777,Samsung,student,"Samsung Super comfortable and stylish, worth every penny",430,51,107
2778,Adidas,student,"Adidas Very disappointed, poor quality and bad experience",820,283,111
2779,Adidas,traveler,"Adidas Not worth the money, totally dissatisfied",562,99,25
2780,Nike,developer,"Nike Great experience, highly recommend this product",997,74,17
2781,Adidas,traveler,"Adidas It's okay, average product nothing special",646,190,197
2782,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",932,18,174
2783,Samsung,traveler,"Samsung Absolutely love this brand, amazing quality and performance",762,228,7
2784,Apple,influencer,"Apple Decent experience, could be better",773,217,135
2785,Apple,athlete,"Apple It's okay, average product nothing special",951,293,197
2786,Adidas,developer,"Adidas Worst purchase ever, would not recommend",242,249,166
2787,Puma,developer,"Puma Great experience, highly recommend this product",763,282,132
2788,Adidas,developer,"Adidas Very disappointed, poor quality and bad experience",349,119,172
2789,Puma,influencer,"Puma Decent experience, could be better",541,292,155
2790,Apple,student,"Apple Not bad, not great just fine",154,39,149
2791,Puma,traveler,"Puma Decent experience, could be better",702,284,130
2792,Nike,student,"Nike Super comfortable and stylish, worth every penny",590,107,9
2793,Nike,athlete,"Nike Not worth the money, totally dissatisfied",111,231,75
2794,Samsung,athlete,"Samsung Absolutely love this brand, amazing quality and performance",272,294,86
2795,Nike,developer,"Nike Not worth the money, totally dissatisfied",888,45,55
2796,Apple,student,"Apple Worst purchase ever, would not recommend",470,188,141
2797,Samsung,developer,"Samsung Decent experience, could be better",506,19,97
2798,Puma,influencer,"Puma Absolutely love this brand, amazing quality and performance",310,57,54
2799,Apple,student,"Apple Great experience, highly recommend this product",344,63,13
2800,Adidas,traveler,"Adidas Decent experience, could be better",985,163,179
2801,Samsung,athlete,"Samsung Decent experience, could be better",689,27,54
2802,Adidas,developer,"Adidas Great experience, highly recommend this product",220,215,5
2803,Samsung,athlete,"Samsung It's okay, average product nothing special",166,93,78
2804,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",595,294,29
2805,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",726,266,36
2806,Apple,student,"Apple Not worth the money, totally dissatisfied",950,123,19
2807,Apple,student,"Apple It's okay, average product nothing special",975,101,68
2808,Puma,traveler,"Puma Worst purchase ever, would not recommend",80,107,59
2809,Nike,student,"Nike Worst purchase ever, would not recommend",864,208,35
2810,Apple,traveler,"Apple Decent experience, could be better",497,47,146
2811,Puma,athlete,"Puma It's okay, average product nothing special",801,146,28
2812,Samsung,developer,"Samsung Very disappointed, poor quality and bad experience",287,263,77
2813,Adidas,traveler,"Adidas Absolutely love this brand, amazing quality and performance",598,255,55
2814,Nike,influencer,"Nike Worst purchase ever, would not recommend",706,57,138
2815,Puma,student,"Puma Very disappointed, poor quality and bad experience",101,126,54
2816,Puma,developer,"Puma Super comfortable and stylish, worth every penny",687,200,47
2817,Puma,influencer,"Puma Not bad, not great just fine",804,232,28
2818,Puma,developer,"Puma Worst purchase ever, would not recommend",100,87,88
2819,Nike,developer,"Nike Not bad, not great just fine",932,121,113
2820,Samsung,influencer,"Samsung Worst purchase ever, would not recommend",343,264,24
2821,Nike,developer,"Nike Very disappointed, poor quality and bad experience",507,41,91
2822,Adidas,developer,"Adidas Not worth the money, totally dissatisfied",273,25,9
2823,Adidas,traveler,"Adidas Decent experience, could be better",343,83,22
2824,Nike,traveler,"Nike Worst purchase ever, would not recommend",917,214,36
2825,Puma,athlete,"Puma Great experience, highly recommend this product",473,180,113
2826,Nike,traveler,"Nike Great experience, highly recommend this product",905,196,90
2827,Samsung,athlete,"Samsung Super comfortable and stylish, worth every penny",184,142,74
2828,Samsung,developer,"Samsung Absolutely love this brand, amazing quality and performance",185,95,84
2829,Nike,influencer,"Nike Worst purchase ever, would not recommend",53,273,152
2830,Puma,influencer,"Puma Not bad, not great just fine",510,67,136
2831,Apple,developer,"Apple Not worth the money, totally dissatisfied",200,61,145
2832,Samsung,influencer,"Samsung Super comfortable and stylish, worth every penny",988,197,183
2833,Nike,student,"Nike Decent experience, could be better",729,262,143
2834,Apple,traveler,"Apple Worst purchase ever, would not recommend",408,60,83
2835,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",701,27,25
2836,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",277,17,39
2837,Adidas,student,"Adidas It's okay, average product nothing special",236,156,129
2838,Adidas,traveler,"Adidas It's okay, average product nothing special",475,71,8
2839,Nike,athlete,"Nike Very disappointed, poor quality and bad experience",795,117,72
2840,Puma,athlete,"Puma Super comfortable and stylish, worth every penny",870,38,36
2841,Nike,influencer,"Nike Very disappointed, poor quality and bad experience",152,142,91
2842,Adidas,traveler,"Adidas Worst purchase ever, would not recommend",232,28,101
2843,Adidas,developer,"Adidas Decent experience, could be better",590,34,72
2844,Adidas,athlete,"Adidas Not bad, not great just fine",554,269,107
2845,Nike,student,"Nike Decent experience, could be better",865,238,199
2846,Puma,developer,"Puma Not bad, not great just fine",318,226,134
2847,Nike,student,"Nike It's okay, average product nothing special",181,95,183
2848,Puma,athlete,"Puma It's okay, average product nothing special",1000,135,184
2849,Apple,traveler,"Apple Not worth the money, totally dissatisfied",485,29,183
2850,Nike,influencer,"Nike Great experience, highly recommend this product",219,87,79
2851,Samsung,traveler,"Samsung Not bad, not great just fine",496,11,49
2852,Samsung,developer,"Samsung Worst purchase ever, would not recommend",835,43,57
2853,Puma,influencer,"Puma Very disappointed, poor quality and bad experience",865,63,49
2854,Adidas,student,"Adidas Super comfortable and stylish, worth every penny",578,266,115
2855,Adidas,athlete,"Adidas Worst purchase ever, would not recommend",635,85,151
2856,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",200,109,171
2857,Samsung,developer,"Samsung It's okay, average product nothing special",380,279,29
2858,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",589,135,137
2859,Apple,traveler,"Apple Great experience, highly recommend this product",542,179,46
2860,Samsung,influencer,"Samsung Decent experience, could be better",825,188,165
2861,Apple,traveler,"Apple Great experience, highly recommend this product",676,75,176
2862,Puma,traveler,"Puma It's okay, average product nothing special",528,133,152
2863,Nike,influencer,"Nike Decent experience, could be better",951,132,189
2864,Samsung,traveler,"Samsung Great experience, highly recommend this product",879,106,157
2865,Apple,athlete,"Apple It's okay, average product nothing special",805,31,176
2866,Apple,athlete,"Apple It's okay, average product nothing special",222,31,128
2867,Apple,student,"Apple Very disappointed, poor quality and bad experience",134,19,142
2868,Apple,traveler,"Apple Great experience, highly recommend this product",722,195,140
2869,Samsung,student,"Samsung Absolutely love this brand, amazing quality and performance",935,74,52
2870,Adidas,athlete,"Adidas Very disappointed, poor quality and bad experience",885,37,90
2871,Samsung,influencer,"Samsung Great experience, highly recommend this product",958,89,53
2872,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",872,84,22
2873,Nike,developer,"Nike Super comfortable and stylish, worth every penny",928,218,43
2874,Samsung,athlete,"Samsung Worst purchase ever, would not recommend",243,283,17
2875,Nike,student,"Nike Decent experience, could be better",813,145,91
2876,Adidas,student,"Adidas It's okay, average product nothing special",219,60,7
2877,Puma,student,"Puma Absolutely love this brand, amazing quality and performance",646,108,24
2878,Adidas,influencer,"Adidas Absolutely love this brand, amazing quality and performance",436,64,144
2879,Nike,student,"Nike Absolutely love this brand, amazing quality and performance",379,236,143
2880,Samsung,influencer,"Samsung Not bad, not great just fine",981,151,40
2881,Puma,traveler,"Puma Absolutely love this brand, amazing quality and performance",706,41,161
2882,Apple,traveler,"Apple Super comfortable and stylish, worth every penny",872,82,195
2883,Adidas,influencer,"Adidas Worst purchase ever, would not recommend",707,29,176
2884,Puma,developer,"Puma It's okay, average product nothing special",718,33,95
2885,Puma,developer,"Puma Very disappointed, poor quality and bad experience",988,56,160
2886,Samsung,influencer,"Samsung Not worth the money, totally dissatisfied",808,237,150
2887,Puma,traveler,"Puma Worst purchase ever, would not recommend",451,58,10
2888,Apple,developer,"Apple It's okay, average product nothing special",92,246,79
2889,Samsung,traveler,"Samsung Absolutely love this brand, amazing quality and performance",126,116,198
2890,Puma,athlete,"Puma Decent experience, could be better",271,281,177
2891,Samsung,traveler,"Samsung Not worth the money, totally dissatisfied",518,135,148
2892,Nike,athlete,"Nike It's okay, average product nothing special",200,102,75
2893,Puma,influencer,"Puma Great experience, highly recommend this product",952,108,130
2894,Apple,athlete,"Apple Super comfortable and stylish, worth every penny",820,174,36
2895,Adidas,influencer,"Adidas Not worth the money, totally dissatisfied",602,130,180
2896,Adidas,traveler,"Adidas Not worth the money, totally dissatisfied",655,283,57
2897,Samsung,influencer,"Samsung Super comfortable and stylish, worth every penny",330,23,171
2898,Apple,developer,"Apple Very disappointed, poor quality and bad experience",105,27,8
2899,Puma,traveler,"Puma Great experience, highly recommend this product",632,257,193
2900,Samsung,student,"Samsung Super comfortable and stylish, worth every penny",476,144,51
2901,Puma,traveler,"Puma It's okay, average product nothing special",539,17,124
2902,Nike,athlete,"Nike Absolutely love this brand, amazing quality and performance",525,99,99
2903,Apple,influencer,"Apple Super comfortable and stylish, worth every penny",672,89,109
2904,Nike,developer,"Nike It's okay, average product nothing special",205,111,52
